id,logicalLine_code,logiclLine_name,longitude,latitude,name,koName,enName,displayCode
"911","9","9호선","126.8830837","37.5443618","신목동","신목동","Sinmokdong","911"
"912","9","9호선","126.8939268","37.5378654","선유도","선유도","Seonyudo","912"
"913","9","9호선","126.9026457","37.5335448","당산","당산","Dangsan","913"
"914","9","9호선","126.9177648","37.5282423","국회의사당","국회의사당","National Assembly","914"
"915","9","9호선","126.9240343","37.5217637","여의도","여의도","Yeouido","915"
"916","9","9호선","126.9288896","37.5167454","샛강","샛강","Saetgang","916"
"917","9","9호선","126.9410644","37.5135814","노량진","노량진","Noryangjin","917"
"918","9","9호선","126.9532132","37.5126946","노들","노들","Nodeul","918"
"20225","22","인천2호선","126.6838328","37.4841058","가재울","가재울","Gajaeul","I216"
"919","9","9호선","126.9633951","37.5091825","흑석","흑석","Heukseok","919"
"20224","22","인천2호선","126.6752463","37.4900531","인천가좌","인천가좌","Incheon Gajwa","I215"
"20223","22","인천2호선","126.6758569","37.5003027","서부여성회관","서부여성회관","West Woman’s Community Center","I214"
"20222","22","인천2호선","126.6762655","37.5071618","석남(거북시장)","석남(거북시장)","Seongnam","I213"
"20221","22","인천2호선","126.6768155","37.5174714","가정중앙시장","가정중앙시장","Gajeong Jungang Market","I212"
"20220","22","인천2호선","126.6753548","37.524725","가정(루원시티)","가정(루원시티)","Gajeong","I211"
"20229","22","인천2호선","126.6921913","37.4576958","석바위시장","석바위시장","Seokbawi Market","I220"
"20228","22","인천2호선","126.6810909","37.4583909","시민공원(문화창작지대)","시민공원(문화창작지대)","Citizens Park","I219"
"20227","22","인천2호선","126.6791041","37.4654372","주안","주안","Juan","I218"
"20226","22","인천2호선","126.6812163","37.4739745","주안국가산단(인천J밸리)","주안국가산단(인천J밸리)","Juan National Industrial Complex","I217"
"11515","115","김포골드라인","126.6838489","37.6538667","운양","운양","Unyang","G104"
"11514","115","김포골드라인","126.6691099","37.6441705","장기","장기","Janggi","G103"
"11517","115","김포골드라인","126.7198386","37.6203107","사우(김포시청)","사우(김포시청)","Sau(Gimpo City Hall)","G106"
"11516","115","김포골드라인","126.7057322","37.6316502","걸포북변","걸포북변","Geolpo Bukbyeon","G105"
"11519","115","김포골드라인","126.7702144","37.6013994","고촌","고촌","Gochon","G108"
"11518","115","김포골드라인","126.7326928","37.6122941","풍무","풍무","Pungmu","G107"
"920","9","9호선","126.9777743","37.5031333","동작","동작","Dongjak","920"
"921","9","9호선","126.9874422","37.5014384","구반포","구반포","Gubanpo","921"
"922","9","9호선","126.9960331","37.5034962","신반포","신반포","Sinbanpo","922"
"923","9","9호선","127.0043179","37.5060026","고속터미널","고속터미널","Express Bus Terminal","923"
"924","9","9호선","127.0150731","37.5043808","사평","사평","Sapyeong","924"
"925","9","9호선","127.0245209","37.5044636","신논현","신논현","Sinnonhyeon","925"
"11511","115","김포골드라인","126.6148276","37.6416449","양촌","양촌","Yangchon","G100"
"926","9","9호선","127.0339087","37.5073234","언주","언주","Eonju","926"
"927","9","9호선","127.043412","37.5101377","선정릉","선정릉","Seonjeongneung","927"
"11513","115","김포골드라인","126.6445072","37.6408135","마산","마산","Masan","G102"
"928","9","9호선","127.0529321","37.5129462","삼성중앙","삼성중앙","Samseong Jungang","928"
"11512","115","김포골드라인","126.6287076","37.6453969","구래","구래","Gurae","G101"
"929","9","9호선","127.0602304","37.5142495","봉은사","봉은사","Bongeunsa","929"
"930","9","9호선","127.0764306","37.5113717","종합운동장","종합운동장","Sports Complex","930"
"810","8","8호선","127.127537","37.5501577","암사","암사","Amsa","810"
"931","9","9호선","127.087432","37.5044913","삼전","삼전","Samjeon","931"
"811","8","8호선","127.123252","37.5380164","천호","천호","Cheonho","811"
"932","9","9호선","127.0970008","37.5024736","석촌고분","석촌고분","Seokchon Gobun","932"
"812","8","8호선","127.1205474","37.5305204","강동구청","강동구청","Gangdong-gu Office","812"
"933","9","9호선","127.1072226","37.5051892","석촌","석촌","Seokchon","933"
"813","8","8호선","127.1127749","37.5176625","몽촌토성","몽촌토성","Mongchontoseong","813"
"934","9","9호선","127.1122348","37.5102974","송파나루","송파나루","Sonpanaru","934"
"814","8","8호선","127.1046659","37.5147742","잠실","잠실","Jamsil","814"
"935","9","9호선","127.1162476","37.5164209","한성백제","한성백제","Hanseong Baekjae","935"
"815","8","8호선","127.1066681","37.5057994","석촌","석촌","Seokchon","815"
"936","9","9호선","127.1303441","37.5162427","올림픽공원","올림픽공원","Olympic Park","936"
"816","8","8호선","127.1122763","37.4996787","송파","송파","Songpa","816"
"937","9","9호선","127.1387274","37.5192709","둔촌오륜","둔촌오륜","Dunchon Oryun","937"
"817","8","8호선","127.1183096","37.4929616","가락시장","가락시장","Garak Market","817"
"938","9","9호선","127.1485418","37.5288331","중앙보훈병원","중앙보훈병원","VHS Medical Center","938"
"818","8","8호선","127.122474","37.4859725","문정","문정","Munjeong","818"
"819","8","8호선","127.1261965","37.4786789","장지","장지","Jangji","819"
"820","8","8호선","127.1267775","37.4712088","복정","복정","Bokjeong","820"
"821","8","8호선","127.1501097","37.4566304","산성","산성","Sanseong","821"
"822","8","8호선","127.1598367","37.4515477","남한산성입구","남한산성입구","Namhansanseong","822"
"823","8","8호선","127.156872","37.445188","단대오거리","단대오거리","Dandaeogeori","823"
"824","8","8호선","127.1475088","37.4409557","신흥","신흥","Sinheung","824"
"825","8","8호선","127.1403863","37.4372518","수진","수진","Sujin","825"
"826","8","8호선","127.1302584","37.4339563","모란","모란","Moran","826"
"709","7","7호선","127.0531004","37.7002605","장암","장암","Jangam","709"
"710","7","7호선","127.0464866","37.6895103","도봉산","도봉산","Dobongsan","710"
"711","7","7호선","127.055316","37.6778581","수락산","수락산","Suraksan","711"
"712","7","7호선","127.0576351","37.6653828","마들","마들","Madeul","712"
"713","7","7호선","127.0605231","37.6546928","노원","노원","Nowon","713"
"714","7","7호선","127.0641099","37.645112","중계","중계","Junggye","714"
"715","7","7호선","127.0679542","37.6365682","하계","하계","Hagye","715"
"716","7","7호선","127.0729311","37.625768","공릉","공릉","Gongneung","716"
"717","7","7호선","127.075356","37.6184825","태릉입구","태릉입구","Taereung","717"
"718","7","7호선","127.0777293","37.6107885","먹골","먹골","Meokgol","718"
"719","7","7호선","127.0793076","37.6025816","중화","중화","Junghwa","719"
"1394","104","경의중앙선","127.4738037","37.5061295","오빈","오빈","Obin","K134"
"1390","104","경의중앙선","127.0850533","37.5968152","상봉","상봉","Sangbong","K120"
"720","7","7호선","127.0856711","37.5959203","상봉","상봉","Sangbong","720"
"721","7","7호선","127.0875071","37.5887804","면목","면목","Myeonmok","721"
"722","7","7호선","127.0885223","37.5809731","사가정","사가정","Sagajeong","722"
"723","7","7호선","127.0868462","37.573796","용마산","용마산","Yongmasan","723"
"724","7","7호선","127.0840955","37.5655455","중곡","중곡","Junggok","724"
"725","7","7호선","127.0795404","37.5572264","군자","군자","Gunja","725"
"726","7","7호선","127.074609","37.5479134","어린이대공원","어린이대공원","Children's Grand Park","726"
"727","7","7호선","127.0710966","37.5408717","건대입구","건대입구","Konkuk Univ.","727"
"728","7","7호선","127.0667058","37.531551","뚝섬유원지","뚝섬유원지","Ttukseom Park","728"
"729","7","7호선","127.053925","37.5194891","청담","청담","Cheongdam","729"
"730","7","7호선","127.0412886","37.5171878","강남구청","강남구청","Gangnam-gu Office","730"
"610","6","6호선","126.9156008","37.5984852","응암","응암","Eungam","610"
"731","7","7호선","127.0316189","37.5142512","학동","학동","Hak-dong","731"
"611","6","6호선","126.9227908","37.6061227","역촌","역촌","Yeokchon","611"
"732","7","7호선","127.0213562","37.5111354","논현","논현","Nonhyeon","732"
"612","6","6호선","126.9296543","37.6110424","불광","불광","Bulgwang","612"
"733","7","7호선","127.0117412","37.5082214","반포","반포","Banpo","733"
"613","6","6호선","126.9330601","37.6183908","독바위","독바위","Dokbawi","613"
"734","7","7호선","127.0045239","37.5034708","고속터미널","고속터미널","Express Bus Terminal","734"
"614","6","6호선","126.9204314","37.6185586","연신내","연신내","Yeonsinnae","614"
"735","7","7호선","126.9935034","37.4876246","내방","내방","Naebang","735"
"615","6","6호선","126.9173219","37.6113864","구산","구산","Gusan","615"
"736","7","7호선","126.9820675","37.4853856","이수","이수","Isu","736"
"616","6","6호선","126.9136065","37.5910546","새절","새절","Saejeol","616"
"737","7","7호선","126.9710516","37.4847491","남성","남성","Namseong","737"
"617","6","6호선","126.9096966","37.5839486","증산","증산","Jeungsan","617"
"738","7","7호선","126.9539906","37.4958606","숭실대입구","숭실대입구","Soongsil Univ.","738"
"618","6","6호선","126.9012173","37.5764222","디지털미디어시티","디지털미디어시티","Digital Media City","618"
"739","7","7호선","126.9482164","37.5025521","상도","상도","Sangdo","739"
"619","6","6호선","126.899273","37.569657","월드컵경기장","월드컵경기장","World Cup Stadium","619"
"1175","1","1호선","126.8847911","37.4164812","광명","광명","Gwangmyeong","P144-1"
"740","7","7호선","126.9389885","37.5048284","장승배기","장승배기","Jangseungbaegi","740"
"620","6","6호선","126.903444","37.5634062","마포구청","마포구청","Mapo-gu Office","620"
"741","7","7호선","126.9281967","37.4997369","신대방삼거리","신대방삼거리","Sindaebangsamgeori","741"
"621","6","6호선","126.9101054","37.5560681","망원","망원","Mangwon","621"
"742","7","7호선","126.9199165","37.4999564","보라매","보라매","Boramae","742"
"622","6","6호선","126.9135421","37.5492319","합정","합정","Hapjeong","622"
"743","7","7호선","126.9096316","37.5001373","신풍","신풍","Sinpung","743"
"623","6","6호선","126.9223054","37.5477659","상수","상수","Sangsu","623"
"744","7","7호선","126.8967199","37.4928412","대림","대림","Daerim","744"
"624","6","6호선","126.9319509","37.5474807","광흥창","광흥창","Gwangheungchang","624"
"745","7","7호선","126.8872865","37.4861038","남구로","남구로","Namguro","745"
"625","6","6호선","126.9424666","37.5476314","대흥","대흥","Daeheung","625"
"746","7","7호선","126.8826081","37.4803789","가산디지털단지","가산디지털단지","Gasan Digital Complex","746"
"626","6","6호선","126.9519689","37.5435148","공덕","공덕","Gongdeok","626"
"747","7","7호선","126.8682488","37.4761873","철산","철산","Cheolsan","747"
"627","6","6호선","126.9614375","37.5392738","효창공원앞","효창공원앞","Hyochang Park","627"
"748","7","7호선","126.854892","37.4792859","광명사거리","광명사거리","Gwangmyeongsageori","748"
"628","6","6호선","126.9740193","37.5355916","삼각지","삼각지","Samgakji","628"
"749","7","7호선","126.8387255","37.4867556","천왕","천왕","Cheonwang","749"
"629","6","6호선","126.9868953","37.5345855","녹사평(용산구청)","녹사평(용산구청)","Noksapyeong","629"
"1187","1","1호선","127.0519094","37.1956888","서동탄","서동탄","Seodongtan","P157-1"
"1181","1","1호선","126.9483897","37.3433914","당정","당정","Dangjeong","P151"
"11229","112","경강선","127.4903344","37.2604214","부발","부발","Bubal","K418"
"11228","112","경강선","127.4420972","37.2642256","이천","이천","Icheon","K417"
"750","7","7호선","126.8234649","37.4920594","온수","온수","Onsu","750"
"630","6","6호선","126.9945905","37.5345416","이태원","이태원","Itaewon","630"
"751","7","7호선","126.8109685","37.5062533","까치울","까치울","Kkachiul","751"
"11109","116","수인분당선","126.9802893","37.2496683","고색","고색","Gosaek","K246"
"510","5","5호선","126.812818","37.5776046","방화","방화","Banghwa","510"
"631","6","6호선","127.0018016","37.5398285","한강진","한강진","Hangangjin","631"
"752","7","7호선","126.7975156","37.5054585","부천종합운동장","부천종합운동장","Bucheon Stadium","752"
"511","5","5호선","126.8068268","37.5724541","개화산","개화산","Gaehwasan","511"
"632","6","6호선","127.0071404","37.5481113","버티고개","버티고개","Beotigogae","632"
"753","7","7호선","126.7870747","37.503734","춘의","춘의","Chunui","753"
"512","5","5호선","126.8012887","37.5624022","김포공항","김포공항","Gimpo Int'l Airport","512"
"633","6","6호선","127.010306","37.554173","약수","약수","Yaksu","633"
"754","7","7호선","126.7759766","37.5030635","신중동","신중동","Shinjung-dong","754"
"1299","104","경의중앙선","127.6289069","37.4768182","지평","지평","Jipyeong","K138"
"513","5","5호선","126.8121294","37.5612014","송정","송정","Songjeong","513"
"634","6","6호선","127.0137374","37.5601733","청구","청구","Cheonggu","634"
"755","7","7호선","126.7636191","37.5046828","부천시청","부천시청","Bucheon City Hall","755"
"514","5","5호선","126.8249983","37.5602082","마곡","마곡","Magok","514"
"635","6","6호선","127.0161834","37.5660717","신당","신당","Sindang","635"
"756","7","7호선","126.7531611","37.5058045","상동","상동","Sang-dong","756"
"11221","112","경강선","127.1112198","37.3947359","판교","판교","Pangyo","K410"
"515","5","5호선","126.8377932","37.5585413","발산","발산","Balsan","515"
"636","6","6호선","127.0156713","37.5726026","동묘앞","동묘앞","Dongmyo","636"
"757","7","7호선","126.7420134","37.5064955","삼산체육관","삼산체육관","Samsan Gymnasium","757"
"516","5","5호선","126.8363417","37.5487936","우장산","우장산","Ujangsan","516"
"637","6","6호선","127.0153112","37.5793699","창신","창신","Changsin","637"
"758","7","7호선","126.7313494","37.5070215","굴포천","굴포천","Gulpocheon","758"
"11223","112","경강선","127.2034615","37.4087369","삼동","삼동","Samdong","K412"
"517","5","5호선","126.8406735","37.5413356","화곡","화곡","Hwagok","517"
"638","6","6호선","127.0199429","37.5855334","보문","보문","Bomun","638"
"759","7","7호선","126.7212457","37.5074557","부평구청","부평구청","Bupyeong-gu Office","759"
"11222","112","경강선","127.1272322","37.3947355","이매","이매","Imae","K411"
"518","5","5호선","126.8465326","37.5321009","까치산","까치산","Kkachisan","518"
"639","6","6호선","127.0291549","37.5863023","안암","안암","Anam","639"
"11225","112","경강선","127.3000099","37.3733942","초월","초월","ChoWol","K414"
"519","5","5호선","126.8561801","37.5249898","신정","신정","Sinjeong","519"
"11224","112","경강선","127.2533132","37.3989242","경기광주","경기광주","GyeonggiGwangju","K413"
"11227","112","경강선","127.4052368","37.3155675","신둔도예촌","신둔도예촌","Sindundoyechon","K416"
"11226","112","경강선","127.3462002","37.3505293","곤지암","곤지암","Gonjiam","K415"
"4101","102","자기부상철도","126.4520512","37.4479281","인천공항1터미널","인천공항1터미널","Incheon Int'l Airport Terminal 1","M01"
"11230","112","경강선","127.5707764","37.2936379","세종대왕릉","세종대왕릉","Sejongdaewangneung","K419"
"4102","102","자기부상철도","126.4555824","37.4439095","장기주차장","장기주차장","Long Term Parking","M02"
"11119","116","수인분당선","126.7663857","37.3379844","신길온천","신길온천","Singil oncheon","K256"
"760","7","7호선","126.7030344","37.5086488","산곡","산곡","Sangok","760"
"11118","116","수인분당선","126.7880928","37.3273233","안산","안산","Ansan","K255"
"640","6","6호선","127.0359257","37.5904028","고려대","고려대","Korea Univ.","640"
"761","7","7호선","126.6749204","37.5062981","석남(거북시장)","석남(거북시장)","Seongnam","761"
"520","5","5호선","126.864538","37.5260971","목동","목동","Mok-dong","520"
"641","6","6호선","127.0415747","37.6019902","월곡","월곡","Wolgok","641"
"521","5","5호선","126.8751283","37.524547","오목교","오목교","Omokgyo","521"
"642","6","6호선","127.0488824","37.6066054","상월곡","상월곡","Sangwolgok","642"
"522","5","5호선","126.8862052","37.5256195","양평","양평","Yangpyeong","522"
"643","6","6호선","127.056439","37.6105236","돌곶이","돌곶이","Dolgoji","643"
"523","5","5호선","126.8953425","37.5242179","영등포구청","영등포구청","Yeongdeungpo-gu Office","523"
"644","6","6호선","127.0662704","37.6148423","석계","석계","Seokgye","644"
"524","5","5호선","126.9050557","37.5227351","영등포시장","영등포시장","Yeongdeungpo Market","524"
"645","6","6호선","127.0748596","37.6173652","태릉입구","태릉입구","Taereung","645"
"525","5","5호선","126.9152253","37.5175662","신길","신길","Singil","525"
"646","6","6호선","127.083978","37.619882","화랑대","화랑대","Hwarangdae","646"
"11111","116","수인분당선","126.9089578","37.2500921","어천","어천","Eocheon","K248"
"526","5","5호선","126.9240786","37.5216246","여의도","여의도","Yeouido","526"
"647","6","6호선","127.0913317","37.6173718","봉화산(서울의료원)","봉화산(서울의료원)","Bonghwasan","647"
"11231","112","경강선","127.6285832","37.2828819","여주","여주","Yeoju","K420"
"11110","116","수인분당선","126.964121","37.2434864","오목천","오목천","Omokcheon","K247"
"527","5","5호선","126.9328265","37.5271504","여의나루","여의나루","Yeouinaru","527"
"648","6","6호선","127.1045033","37.6123717","신내","신내","Sinnae","648"
"11113","116","수인분당선","126.8571791","37.2909129","사리","사리","Sari","K250"
"528","5","5호선","126.9457992","37.539488","마포","마포","Mapo","528"
"11112","116","수인분당선","126.8840766","37.2611904","야목","야목","Yamok","K249"
"529","5","5호선","126.9514586","37.5445593","공덕","공덕","Gongdeok","529"
"11115","116","수인분당선","126.8375964","37.3161041","중앙","중앙","Jungang","K252"
"409","4","4호선","127.0791285","37.6703413","당고개","당고개","Danggogae","409"
"11114","116","수인분당선","126.8531445","37.3102248","한대앞","한대앞","Hangyang Univ. at Ansan","K251"
"11117","116","수인분당선","126.8052422","37.3210165","초지","초지","Choji","K254"
"11116","116","수인분당선","126.8222592","37.3168803","고잔","고잔","Gojan","K253"
"11328","113","우이신설선","127.0135351","37.6202664","솔샘","솔샘","Solsaem","S117"
"11327","113","우이신설선","127.0205069","37.6213406","삼양사거리","삼양사거리","Samyang Sageori","S116"
"530","5","5호선","126.9567586","37.5535995","애오개","애오개","Aeogae","530"
"410","4","4호선","127.0733408","37.6607073","상계","상계","Sanggye","410"
"531","5","5호선","126.9630028","37.5603459","충정로","충정로","Chungjeongno","531"
"11329","113","우이신설선","127.0081539","37.6122156","북한산보국문","북한산보국문","Bukhansan Bogungmun","S118"
"411","4","4호선","127.0634132","37.6563653","노원","노원","Nowon","411"
"532","5","5호선","126.9666425","37.5658632","서대문","서대문","Seodaemun","532"
"412","4","4호선","127.0479675","37.6532513","창동","창동","Chang-dong","412"
"533","5","5호선","126.9765025","37.5716645","광화문","광화문","Gwanghwamun","533"
"413","4","4호선","127.0347017","37.6485878","쌍문","쌍문","Ssangmun","413"
"534","5","5호선","126.9903148","37.5725812","종로3가","종로3가","Jongno 3(sam)-ga","534"
"414","4","4호선","127.0254732","37.637828","수유(강북구청)","수유(강북구청)","Suyu","414"
"535","5","5호선","126.9980778","37.5673828","을지로4가","을지로4가","Euljiro 4(sa)-ga","535"
"415","4","4호선","127.0261186","37.6264529","미아","미아","Mia","415"
"536","5","5호선","127.0056646","37.5646544","동대문역사문화공원","동대문역사문화공원","Dongdaemun History & Culture Park","536"
"4103","102","자기부상철도","126.4586887","37.4404731","합동청사","합동청사","Administration Complex","M03"
"416","4","4호선","127.030097","37.6132608","미아사거리","미아사거리","Miasamgeori","416"
"537","5","5호선","127.0138936","37.5602139","청구","청구","Cheonggu","537"
"4104","102","자기부상철도","126.45991","37.4371242","파라다이스시티","파라다이스시티","Paradise City","M04"
"417","4","4호선","127.0249589","37.6032454","길음","길음","Gireum","417"
"538","5","5호선","127.0208979","37.5544061","신금호","신금호","Singeumho","538"
"4105","102","자기부상철도","126.4342312","37.4292213","워터파크","워터파크","Water Park","M05"
"11322","113","우이신설선","127.013278","37.6560475","솔밭공원","솔밭공원","Solbat Park","S111"
"418","4","4호선","127.0165388","37.592709","성신여대입구","성신여대입구","Sungshin Women's Univ.","418"
"539","5","5호선","127.0296504","37.557412","행당","행당","Haengdang","539"
"4106","102","자기부상철도","126.4236639","37.42476","용유","용유","Yongyu","M06"
"11321","113","우이신설선","127.0127977","37.6629089","북한산우이","북한산우이","Bukhansan Ui","S110"
"419","4","4호선","127.0062053","37.5884819","한성대입구","한성대입구","Hansung Univ.","419"
"11324","113","우이신설선","127.01681","37.6415589","가오리","가오리","Gaori","S113"
"11323","113","우이신설선","127.0136693","37.6495536","419민주묘지","419민주묘지","April 19th National Cemetery","S112"
"11326","113","우이신설선","127.0181637","37.6269221","삼양","삼양","Samyang","S115"
"11325","113","우이신설선","127.0175118","37.6341179","화계","화계","Hwagye","S114"
"4001","101","공항철도","126.9697747","37.5537439","서울역","서울역","Seoul Station","A01"
"4002","101","공항철도","126.9518964","37.5424319","공덕","공덕","Gongdeok","A02"
"4003","101","공항철도","126.9266134","37.5577069","홍대입구","홍대입구","Hongik Univ.","A03"
"540","5","5호선","127.0372342","37.5618447","왕십리","왕십리","Wangsimni","540"
"420","4","4호선","127.0018932","37.58217","혜화","혜화","Hyehwa","420"
"541","5","5호선","127.0429834","37.5661451","마장","마장","Majang","541"
"421","4","4호선","127.0091161","37.5711345","동대문","동대문","Dongdaemun","421"
"542","5","5호선","127.0523621","37.5670913","답십리","답십리","Dapsimni","542"
"422","4","4호선","127.0078233","37.5651518","동대문역사문화공원","동대문역사문화공원","Dongdaemun History & Culture Park","422"
"543","5","5호선","127.0647056","37.5614737","장한평","장한평","Janghanpyeong","543"
"423","4","4호선","126.994207","37.5612691","충무로","충무로","Chungmuro","423"
"544","5","5호선","127.0794155","37.5571934","군자","군자","Gunja","544"
"424","4","4호선","126.9864651","37.5609721","명동","명동","Myeong-dong","424"
"545","5","5호선","127.0896093","37.5520309","아차산","아차산","Achasan","545"
"425","4","4호선","126.9785585","37.5587761","회현","회현","Hoehyeon","425"
"546","5","5호선","127.1036243","37.5453403","광나루","광나루","Gwangnaru","546"
"426","4","4호선","126.9727132","37.5535145","서울역","서울역","Seoul Station","426"
"547","5","5호선","127.1239046","37.5384863","천호","천호","Cheonho","547"
"11331","113","우이신설선","127.016544","37.592412","성신여대입구","성신여대입구","Sungshin Women's Univ.","S120"
"427","4","4호선","126.9721144","37.5445916","숙대입구","숙대입구","Sookmyung Women's Univ.","427"
"548","5","5호선","127.1323069","37.5359106","강동","강동","Gangdong","548"
"11330","113","우이신설선","127.0134944","37.6026666","정릉","정릉","Jeongneung","S119"
"428","4","4호선","126.9729869","37.5345468","삼각지","삼각지","Samgakji","428"
"549","5","5호선","127.1399996","37.5377779","길동","길동","Gil-dong","549"
"11333","113","우이신설선","127.0232133","37.576793","신설동","신설동","Sinseol-dong","S122"
"429","4","4호선","126.9679481","37.529241","신용산","신용산","Sinyongsan","429"
"11332","113","우이신설선","127.0195556","37.5850248","보문","보문","Bomun","S121"
"20137","21","인천1호선","126.6349838","37.3928199","센트럴파크","센트럴파크","Central Park","I137"
"20136","21","인천1호선","126.6394183","37.386209","인천대입구","인천대입구","Incheon Nat'l Univ.","I136"
"20135","21","인천1호선","126.6454262","37.378017","지식정보단지","지식정보단지","BIT Zone","I135"
"20134","21","인천1호선","126.6561887","37.3820787","테크노파크","테크노파크","Technopark","I134"
"4010","101","공항철도","126.4524614","37.4474699","인천공항1터미널","인천공항1터미널","Incheon Int'l Airport Terminal 1","A10"
"20133","21","인천1호선","126.6620847","37.3882047","캠퍼스타운","캠퍼스타운","Campus Town","I133"
"4011","101","공항철도","126.6246985","37.5564036","청라국제도시","청라국제도시","Cheongna Int'l City","A071"
"20132","21","인천1호선","126.6736029","37.3981396","동막","동막","Dongmak","I132"
"4012","101","공항철도","126.5250848","37.5120812","영종","영종","Yeongjong","A072"
"20131","21","인천1호선","126.680786","37.4047322","동춘","동춘","Dongchun","I131"
"4013","101","공항철도","126.4333512","37.4688906","인천공항2터미널","인천공항2터미널","Incheon Int'l Airport Terminal 2","A11"
"20130","21","인천1호선","126.6878251","37.4123326","원인재","원인재","Woninjae","I130"
"20139","21","인천1호선","126.6258733","37.4071408","송도달빛축제공원","송도달빛축제공원","Songdo Moonlight Festival Park","I139"
"20138","21","인천1호선","126.630119","37.4004344","국제업무지구","국제업무지구","Int'l Business District","I138"
"550","5","5호선","127.1429227","37.5455466","굽은다리","굽은다리","Gubeundari","550"
"11427","114","서해선","126.8059211","37.38148","시흥시청","시흥시청","Siheung City Hall","S22"
"430","4","4호선","126.974396","37.5224265","이촌","이촌","Ichon","430"
"551","5","5호선","127.1440282","37.5513453","명일","명일","Myeongil","551"
"310","3","3호선","126.7474418","37.6761523","대화","대화","Daehwa","309"
"431","4","4호선","126.980341","37.5029147","동작","동작","Dongjak","431"
"552","5","5호선","127.1541262","37.5550561","고덕","고덕","Godeok","552"
"11429","114","서해선","126.8094012","37.3489244","달미","달미","Dalmi","S24"
"311","3","3호선","126.7612443","37.6701481","주엽","주엽","Juyeop","310"
"432","4","4호선","126.982193","37.4868026","총신대입구(이수)","총신대입구(이수)","Chongshin Univ.(Isu)","432"
"553","5","5호선","127.1659375","37.5566629","상일동","상일동","Sangil-dong","553"
"11428","114","서해선","126.8087339","37.3701572","시흥능곡","시흥능곡","Siheung Neunggok","S23"
"312","3","3호선","126.7732713","37.6597196","정발산","정발산","Jeongbalsan","311"
"433","4","4호선","126.9816679","37.4767975","사당","사당","Sadang","433"
"554","5","5호선","127.1757101","37.557471","강일","강일","Gangil","554"
"313","3","3호선","126.7776556","37.6521938","마두","마두","Madu","312"
"434","4","4호선","126.9891138","37.4642465","남태령","남태령","Namtaeryeong","434"
"555","5","5호선","127.1929324","37.5631179","미사","미사","Misa","555"
"314","3","3호선","126.788066","37.6430297","백석","백석","Baekseok","313"
"435","4","4호선","127.002176","37.4518608","선바위","선바위","Seonbawi","435"
"556","5","5호선","127.2038908","37.5520573","하남풍산","하남풍산","Hanam Pungsan","556"
"315","3","3호선","126.8110438","37.6316395","대곡","대곡","Daegok","314"
"436","4","4호선","127.0078924","37.4439936","경마공원","경마공원","Seoul Racecourse Park","436"
"557","5","5호선","127.2063111","37.5419823","하남시청(덕풍신장)","하남시청(덕풍신장)","Hanam City Hall(Deokpung.Sinjang)","557"
"316","3","3호선","126.8326335","37.6346429","화정","화정","Hwajeong","315"
"437","4","4호선","127.0064814","37.435757","대공원","대공원","Seoul Grand Park","437"
"558","5","5호선","127.2230997","37.5398272","하남검단산","하남검단산","Hanam Geomdansan","558"
"4004","101","공항철도","126.8986603","37.5770602","디지털미디어시티","디지털미디어시티","Digital Media City","A04"
"317","3","3호선","126.8429853","37.6532599","원당","원당","Wondang","316"
"438","4","4호선","126.9963878","37.433172","과천","과천","Gwacheon","438"
"4005","101","공항철도","126.8027309","37.5617405","김포공항","김포공항","Gimpo Int'l Airport","A05"
"318","3","3호선","126.8955766","37.6531047","삼송","삼송","Samsong","318"
"439","4","4호선","126.9897304","37.4265319","정부과천청사","정부과천청사","Government Complex Gwacheon","439"
"4006","101","공항철도","126.7362988","37.5717656","계양","계양","Gyeyang","A06"
"11421","114","서해선","126.7949645","37.4832808","소사","소사","Sosa","S16"
"319","3","3호선","126.9137646","37.6481232","지축","지축","Jichuk","319"
"4007","101","공항철도","126.6736627","37.5692527","검암","검암","Geomam","A07"
"4008","101","공항철도","126.4938642","37.4927763","운서","운서","Unseo","A08"
"11423","114","서해선","126.7929771","37.450194","시흥대야","시흥대야","Siheung Daeya","S18"
"4009","101","공항철도","126.4775043","37.4590673","공항화물청사","공항화물청사","Incheon Int'l Airport Cargo Terminal","A09"
"11422","114","서해선","126.7972911","37.46848","소새울","소새울","Sosaeul","S17"
"11425","114","서해선","126.7878281","37.40968","신현","신현","Sinhyeon","S20"
"11424","114","서해선","126.786751","37.439035","신천","신천","Sincheon","S19"
"4020","101","공항철도","126.8274551","37.565599","마곡나루","마곡나루","Magongnaru","A042"
"440","4","4호선","126.9768202","37.4015892","인덕원","인덕원","Indeogwon","440"
"320","3","3호선","126.9188488","37.6365904","구파발","구파발","Gupabal","320"
"441","4","4호선","126.9638983","37.3943456","평촌","평촌","Pyeongchon","441"
"321","3","3호선","126.9211924","37.619062","연신내","연신내","Yeonsinnae","321"
"442","4","4호선","126.9507657","37.3897935","범계","범계","Beomgye","442"
"201","2","2호선","126.975278","37.5635402","시청","시청","City Hall","201"
"322","3","3호선","126.9302369","37.6100758","불광","불광","Bulgwang","322"
"443","4","4호선","126.9435118","37.3723505","금정","금정","Geumjeong","443"
"202","2","2호선","126.9822413","37.5660349","을지로입구","을지로입구","Euljiro 1(il)-ga","202"
"323","3","3호선","126.9357799","37.6008786","녹번","녹번","Nokbeon","323"
