id,line,name,lat,lng,google_place_id,google_place_name,google_address,google_lat,google_lng
101,"05호선","고덕",37.555004,127.154151,"ChIJZ0izX0SwfDURz5b9CJTlRB4","고덕","서울특별시 고덕동",37.555058,127.154127
102,"05호선","상일동",37.556712,127.166417,"ChIJaWTxoVOwfDUR1kO7_wqcAZI","상일동","서울특별시 상일동",37.556663,127.165937
103,"05호선","둔촌동",37.527788,127.136248,"ChIJ8QN1rvqvfDUR_bk-mWVCAX0","둔촌동","서울특별시 강동구 둔촌동 양재대로 지하 1369",37.527692,127.136247
104,"05호선","올림픽공원",37.516078,127.130848,"ChIJI1sviouvfDURsd7w2LAsIuE","올림픽공원","서울특별시 오륜동",37.515883,127.130847
105,"05호선","방이",37.508857,127.126133,"ChIJoR5cWIevfDURM_Fg0s0Q1Eg","방이","서울특별시 성북구 돈암동",37.50856600000001,127.125977
106,"05호선","오금",37.502162,127.128111,"ChIJTalUAoCvfDURgMyND784b9k","오금역(3호선/5호선)","서울특별시 송파구 오금동 44-2",37.50206319999999,127.1280374
107,"05호선","개롱",37.498079,127.13482,"ChIJewagSXivfDURPvSPM-9TWtI","개롱","서울특별시 가락2동",37.49797,127.135085
109,"05호선","마천",37.49499,127.152781,"ChIJq6r9MqevfDUR1SY8qjmYGuo","마천","서울특별시 마천1동",37.495027,127.152806
110,"06호선","응암",37.598605,126.915577,"ChIJQSRb9jWYfDUROG0dAhs0Ps8","응암","서울특별시 신사동",37.598482,126.91561
112,"06호선","불광",37.610469,126.929887,"ChIJTcStXiCYfDURi49wZ8N5qKY","불광","서울특별시 불광1동",37.610079,126.93024
113,"06호선","독바위",37.618456,126.933031,"ChIJBz_btfKXfDURAy6i71jPDyE","독바위","서울특별시 불광동",37.618397,126.933056
115,"06호선","구산",37.611377,126.91727,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
117,"06호선","증산",37.583876,126.909645,"ChIJFW1z56qZfDURHSNsn5y93N4","증산","서울특별시 증산동",37.583942,126.909704
119,"06호선","월드컵경기장",37.569532,126.899298,"ChIJ9wKTnxeZfDURivFirgg1M-4","월드컵경기장","서울특별시 성산2동",37.569657,126.899273
120,"06호선","마포구청",37.563515,126.903343,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
121,"06호선","망원",37.556094,126.910052,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
122,"06호선","합정",37.549463,126.913739,"ChIJV1A_Y9aYfDUR2PkPvMQNZ_g","합정","서울특별시 마포구 합정동 391-19",37.5495753,126.9139908
123,"06호선","상수",37.547716,126.922852,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
124,"06호선","광흥창",37.547456,126.931993,"ChIJ2YDHkseYfDURO_ow1unMfgg","광흥창","서울특별시 창전동",37.547481,126.931951
125,"06호선","대흥",37.547771,126.942069,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
127,"06호선","효창공원앞",37.539261,126.961351,"ChIJ9WL5jQ6ifDURfMYTpPnvfq4","효창공원앞","서울특별시 용문동",37.539298,126.961356
128,"06호선","삼각지",37.534777,126.97311,"ChIJ56ukWBaifDUR3Lkk9uSKJpM","삼각지","서울특별시 한강로동",37.534547,126.972987
129,"06호선","녹사평",37.534675,126.986695,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
130,"06호선","이태원",37.534488,126.994302,"ChIJHX2z-UqifDUR6L9ZIciWFzo","이태원","서울특별시 용산구 이태원1동 녹사평대로46길 16",37.534542,126.994596
131,"06호선","한강진",37.539631,127.001725,"ChIJ5QRw962jfDURDY5Vf055XFw","한강진","서울특별시 한남동",37.539838,127.001766
132,"06호선","버티고개",37.548013,127.007055,"ChIJjXR4kwejfDURe0ivBCBXsp8","버티고개","서울특별시 신당2동",37.548111,127.00714
133,"06호선","약수",37.55434,127.010655,"ChIJpX7zzQ-jfDURjtMsQxSRQgA","약수역","서울특별시 중구 신당동 247-11",37.554347,127.011001
134,"06호선","청구",37.560245,127.013828,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
135,"06호선","신당",37.565972,127.01782,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
136,"06호선","동묘앞",37.572627,127.016429,"ChIJpz_FrDejfDURODF56Bdmbq0","동묘앞","서울특별시 숭인동",37.573246,127.016589
137,"06호선","창신",37.579661,127.015241,"ChIJT4Dt5zSjfDURJIpeIYE7KA8","창신","서울특별시 창신3동",37.579369,127.015299
138,"06호선","보문",37.585286,127.019381,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
139,"04호선","금정",37.372221,126.943429,"ChIJB_utNVtnezURsM2mFYeJxF8","금정역","군포시 금정동",37.37196369999999,126.9436458
140,"06호선","안암",37.586272,127.029005,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
141,"06호선","고려대",37.590508,127.036296,"ChIJedJww6G8fDURE8MgWFfo7bE","고려대","서울특별시 성북구 종암동",37.59040299999999,127.035926
142,"06호선","월곡",37.601948,127.041518,"ChIJdRVXvn27fDURbNwUu7zRPCA","월곡","서울특별시 월곡2동",37.60199,127.041575
143,"06호선","상월곡",37.606377,127.048491,"ChIJgx7Qi4K7fDURNpfuBB4B-YU","상월곡","서울특별시 상월곡동",37.60660800000001,127.04888
144,"06호선","돌곶이",37.610537,127.056431,"ChIJp-tLi5m7fDURaUPBhdWJzgY","돌곶이","서울특별시 석관동",37.610524,127.056439
145,"06호선","석계",37.614805,127.065851,"ChIJzwwiIL-7fDURgGnuRMEqK6k","석계","서울특별시 월계3동",37.615049,127.065683
