id,line,name,lat,lng,google_place_id,google_place_name,google_address,google_lat,google_lng
16,"03호선","동대입구",37.559052,127.005602,"ChIJH5RXqhujfDURzfo0ofNV-sQ","동대입구","서울특별시 장충동",37.55907699999999,127.005307
17,"03호선","금호",37.548034,127.015872,"ChIJl2IwfgyjfDURSS6knnDclqE","금호","서울특별시 금호4가동",37.548268,127.015806
18,"03호선","옥수",37.540685,127.017965,"ChIJC3gHh5-jfDUR-DSzm-cKyeY","옥수","신현대아파트, 116 압구정동 서울특별시",37.54042,127.01854
19,"03호선","압구정",37.527072,127.028461,"ChIJkfgp6JGjfDUR4P285_vxNVM","Apgujeong","서울특별시 신사동",37.52633,127.028513
20,"03호선","신사",37.516334,127.020114,"ChIJiQ4KsumjfDUR1fzxGVNCK70","신사","서울특별시 신사동",37.51621919999999,127.0195753
21,"03호선","잠원",37.512759,127.01122,"ChIJqU8oVdejfDURF8XdVvTzcXc","잠원역(3호선)","서울특별시 서초구 잠원동 65-17",37.5140695,127.0076626
23,"03호선","교대",37.493415,127.01408,"ChIJjQarRGmhfDURFMWCM7HnwhE","교대","서울특별시 서초4동",37.493902,127.014395
24,"03호선","남부터미널",37.485013,127.016189,"ChIJIS38rRWhfDUR12X8R1NgYNg","남부터미널","서울특별시 서초동",37.484918,127.01629
25,"03호선","양재",37.484147,127.034631,"ChIJ6cFpb0mhfDURQzRecg-fdx8","양재","서울특별시 강남구 도곡1동 945-20",37.484557,127.034022
26,"03호선","매봉",37.486947,127.046769,"ChIJBeJ0P66mfDURzpEITfl3dgM","매봉","서울특별시 도곡1동",37.487038,127.046921
27,"03호선","도곡",37.490858,127.055381,"ChIJs14TTaemfDURtIzTFjCxo20","도곡","서울특별시 도곡2동",37.490892,127.055349
28,"03호선","대치",37.494612,127.063642,"ChIJqYATOiKkfDUR7s8MWfYvghE","대치","서울특별시 대치동",37.494577,127.063462
29,"03호선","학여울",37.496663,127.070594,"ChIJmb_9wzqkfDURMhyCdJvfdMo","학여울","서울특별시 대치2동",37.496701,127.070561
30,"03호선","대청",37.493514,127.079532,"ChIJcy0VaDKkfDURlya_g-yUmL4","대청","서울특별시 일원2동",37.493608,127.079542
32,"03호선","수서",37.487371,127.10188,"ChIJB_ROScKlfDURX226uxkA7CM","수서","서울특별시 수서동",37.487477,127.102153
33,"03호선","가락시장",37.492522,127.118234,"ChIJKUFZ0Y2lfDURQpk9TWj-tfU","가락시장","서울특별시 가락1동",37.49222,127.117692
34,"03호선","경찰병원",37.495918,127.12454,"ChIJA5TJwIelfDURZ-p0r1ClNCg","경찰병원","서울특별시 가락동",37.495701,127.124206
35,"03호선","오금",37.502162,127.128111,"ChIJTalUAoCvfDURgMyND784b9k","오금역(3호선/5호선)","서울특별시 송파구 오금동 44-2",37.50206319999999,127.1280374
36,"04호선","당고개",37.670272,127.079066,"ChIJG_pA9f64fDURWASqu8KIHdY","당고개","서울특별시 상계동",37.670341,127.079128
37,"04호선","상계",37.660878,127.073572,"ChIJReik9g-5fDURdqxDcQnoN0Q","상계","서울특별시 중계4동",37.660707,127.073341
38,"04호선","노원",37.655128,127.061368,"ChIJbcUROkC5fDURdJLOCtm5Hew","노원","서울특별시 상계2동",37.6563645,127.0633647
39,"04호선","창동",37.653166,127.047731,"ChIJmWqVUE65fDURxsYnHd9VFjE","창동민자역사 아레나 x 스퀘어","서울특별시 창동 135번지",37.65276,127.047945
40,"04호선","쌍문",37.648627,127.034709,"ChIJAbyfIKq-fDUR58xJIqRmVTU","쌍문","서울특별시 창동",37.64861,127.034689
41,"04호선","수유",37.638052,127.025732,"ChIJAaM5axG8fDURZ4X3lBSSN1Q","수유(강북구청)","서울특별시 수유동",37.637828,127.025473
42,"04호선","미아",37.62667,127.025983,"ChIJj7I2jG68fDURiAH2cZyMSyU","미아","서울특별시 미아동",37.62645300000001,127.026119
43,"04호선","미아사거리",37.613292,127.030053,"ChIJSetoOH28fDURRxoX1UU24Fs","미아사거리","서울특별시 미아동",37.613259,127.030102
44,"04호선","길음",37.603407,127.025053,"ChIJIUQ2kZG8fDURBqRYEuRtVQI","길음","서울특별시 길음동",37.603245,127.024959
46,"04호선","한성대입구",37.588458,127.006221,"ChIJDy4BMNK8fDUROI9qQejWP3A","한성대입구역(4호선)","서울특별시 성북구 삼선동1가 14",37.5880209,127.0057966
47,"04호선","혜화",37.582336,127.001844,"ChIJe-UOjSujfDURny7gQjGg5ZA","혜화","서울특별시 종로구 이화동 대학로 120",37.58217,127.001893
48,"04호선","동대문",37.57142,127.009745,"ChIJRTkaPz2jfDUReQo0-UY580U","동대문역사문화공원","서울특별시 을지로7가",37.565682,127.008953
49,"04호선","동대문역사문화공원",37.565138,127.007896,"ChIJRTkaPz2jfDUReQo0-UY580U","동대문역사문화공원","서울특별시 을지로7가",37.565682,127.008953
50,"04호선","충무로",37.561243,126.99428,"ChIJF0OnPOOifDUR58l2u5fFViM","충무로","서울특별시 필동",37.560997,126.994728
51,"04호선","명동",37.560989,126.986325,"ChIJXXSl0R-jfDURmGHL_MxrrGE","을지로4가","서울특별시 중구 을지로동 178",37.566621,126.997733
52,"04호선","회현",37.558514,126.978246,"ChIJA3CU42aifDURaq-3csGXvuc","서울역","서울특별시 중구 소공동 세종대로18길 2",37.555946,126.972317
53,"04호선","서울",37.554648,126.972559,"ChIJA3CU42aifDURaq-3csGXvuc","서울역","서울특별시 중구 소공동 세종대로18길 2",37.555946,126.972317
54,"04호선","숙대입구",37.54456,126.972106,"ChIJl91RxmuifDUR6fD8b-877_c","숙대입구","서울특별시 남영동",37.544592,126.972114
55,"04호선","삼각지",37.534777,126.97311,"ChIJ56ukWBaifDUR3Lkk9uSKJpM","삼각지","서울특별시 한강로동",37.534547,126.972987
56,"04호선","신용산",37.52917,126.967894,"ChIJOcZZmxuifDUR8MRV-iEYYNs","신용산","서울특별시 한강로동",37.529196,126.967903
58,"04호선","총신대입구",37.486263,126.981989,"ChIJIdFmXrGhfDURDxh-seS2itk","총신대입구(이수)","서울특별시 사당동",37.48680299999999,126.982193
59,"04호선","남태령",37.463873,126.989134,"ChIJe5foX1ygfDURq5N8yNJ9wCY","남태령","서울특별시 방배2동",37.464246,126.989113
60,"05호선","방화",37.577446,126.812741,"ChIJXVDI4JycfDURUeNPm12R5GQ","방화","서울특별시 방화동",37.577605,126.812818
61,"05호선","개화산",37.572399,126.806171,"ChIJWzygopecfDURKWwQVSgcwVg","개화산","서울특별시 방화동",37.572454,126.806827
62,"05호선","김포공항",37.562434,126.801058,"ChIJKTEjo8GcfDURL1AbYZGDDmE","김포공항","서울특별시 방화2동",37.562402,126.801289
63,"05호선","송정",37.561184,126.811973,"ChIJ1br8Ou2cfDURL63vzGgu2YQ","송정","서울특별시 공항동",37.5612,126.812133
64,"05호선","마곡",37.560183,126.825448,"ChIJ9zsZeoqcfDURYdYdJ1l6Jz4","마곡","서울특별시 강서구 가양1동 공항대로 지하163",37.56025,126.824664
65,"05호선","발산",37.558598,126.837668,"ChIJubAVa2-cfDURsQ1UQGoEFrk","발산","서울특별시 발산1동",37.558545,126.837799
66,"05호선","우장산",37.548768,126.836318,"ChIJxVfSUEOcfDUR4qW2PiM4UwY","우장산","서울특별시 내발산동",37.548794,126.836351
67,"05호선","화곡",37.541513,126.840461,"ChIJK3YORk-cfDUR1z9HSeURsMw","화곡역","서울특별시 화곡동",37.541336,126.840673
68,"05호선","까치산",37.531768,126.846683,"ChIJ9ziyUDWcfDURt7vTLqeyMZM","까치산","서울특별시 화곡동",37.531431,126.846921
69,"05호선","신정",37.524997,126.856191,"ChIJJ4_Zns2dfDUR6XUmNMhuGK4","신정역","서울특별시 신정동",37.524987,126.856181
70,"05호선","목동",37.526065,126.864931,"ChIJsSjAAiucfDURenedZbnwXt4","목동","서울특별시 신정동",37.526097,126.864538
71,"05호선","오목교",37.524496,126.875181,"ChIJlXboloaefDURDO_WYdcrTTk","오목교","서울특별시 목1동",37.524547,126.875128
72,"05호선","양평",37.525648,126.885778,"ChIJtUhNj42efDURx_hkJWH5mlQ","양평","서울특별시 양평동",37.525616,126.886207
73,"05호선","영등포구청",37.52497,126.895951,"ChIJzWphwe6efDURcZe18CejFHs","영등포구청","서울특별시 당산동",37.525469,126.896564
74,"05호선","영등포시장",37.522669,126.905139,"ChIJG8mNDeSefDURAGwODK1gh1U","영등포시장역","서울특별시 영등포동",37.522735,126.905056
75,"05호선","여의도",37.521624,126.924191,"ChIJI0pyfD2ffDURS7Skr0U-e_M","여의도","서울특별시 여의도동",37.521625,126.924079
76,"05호선","여의나루",37.527098,126.932901,"ChIJoYcv-UeffDUROP7tCBRlilc","여의나루","서울특별시 여의동",37.52715,126.932827
77,"05호선","마포",37.539574,126.945932,"ChIJLeupoK-YfDURqmTF1KTCZuU","마포","서울특별시 마포구 도화동",37.539705,126.94604
79,"05호선","애오개",37.553736,126.95682,"ChIJgU1uqneifDURQ1c_zwn1sog","애오개","서울특별시 공덕동",37.553599,126.956756
80,"05호선","충정로",37.559973,126.963672,"ChIJ8W1Q1nyifDURpQYScN_AzDs","충정로","서울특별시 충정로3가",37.559692,126.964332
81,"05호선","서대문",37.565773,126.966641,"ChIJNx9FzIiifDURIz4l-NPU4jw","서대문","서울특별시 충현동",37.565863,126.966642
82,"05호선","광화문",37.571026,126.976669,"ChIJ1ft_p-yifDURd9CrxasMUEc","광화문","서울특별시 종로구 종로1.2.3.4가동",37.571665,126.976502
83,"05호선","종로3가",37.571607,126.991806,"ChIJm4u5qeCifDURKoTCTVSt134","종로3가","서울특별시 종로3가",37.570436,126.992148
84,"05호선","을지로4가",37.566941,126.998079,"ChIJXXSl0R-jfDURmGHL_MxrrGE","을지로4가","서울특별시 중구 을지로동 178",37.566621,126.997733
85,"05호선","동대문역사문화공원",37.565138,127.007896,"ChIJRTkaPz2jfDUReQo0-UY580U","동대문역사문화공원","서울특별시 을지로7가",37.565682,127.008953
88,"05호선","행당",37.557322,127.029476,"ChIJafD3UV2jfDUR3hE62tn4SRE","행당","서울특별시 행당2동",37.55741,127.029654
89,"05호선","왕십리",37.561533,127.037732,"ChIJaWenQVijfDURn0RpYmEzwks","왕십리","서울특별시 행당동",37.561949,127.038485
90,"05호선","마장",37.5661,127.042973,"ChIJGYSK06ukfDURoPRfktvzp90","마장","서울특별시 성동구 마장동 761-11",37.566136,127.042982
91,"05호선","답십리",37.566747,127.052704,"ChIJ-0q5NE27fDURWd3kvntKgT4","답십리","서울특별시 답십리1동",37.567091,127.052362
92,"05호선","장한평",37.56144,127.064623,"ChIJNVgZ58qkfDURI-0Ss5FptHk","장한평","서울특별시 장안1동",37.5616837,127.0652943
94,"05호선","아차산",37.551691,127.089761,"ChIJgdawlCylfDURA_71veEmG18","아차산","서울특별시 구의동",37.552031,127.089609
95,"05호선","광나루",37.545303,127.10357,"ChIJqRRbkDWlfDUR6TKhvwEe1As","광나루","서울특별시 광장동",37.545339,127.103623
96,"05호선","천호",37.538397,127.123572,"ChIJBcOeqVWlfDURL6r77rD0Kg8","천호","서울특별시 성내2동",37.538486,127.123905
97,"05호선","강동",37.535804,127.132481,"ChIJv6nPzv2vfDURcRJ5KktD24M","강동","서울특별시 천호동",37.535911,127.132307
98,"05호선","길동",37.537801,127.140004,"ChIJTaPOTxywfDURe8h8UwkrBKo","길동","서울특별시 강남구 대치동 316",37.537776,127.140009
99,"05호선","굽은다리",37.545477,127.142853,"ChIJr9i32BawfDURw1UufZhNywo","굽은다리","서울특별시 명일동",37.545546,127.142923
100,"05호선","명일",37.55137,127.143999,"ChIJ7afG2hSwfDURjLFcKtOcdM0","명일","서울특별시 명일동",37.551345,127.144028
